,CountryId,Country,Rank,Track,Duration,Artist,ArtistId
3284,66,El Salvador,35.0,Sweet Child o' Mine,356,Guns N' Roses,eeb1195b-f213-4ce1-b28c-8565211f8e43
3285,66,El Salvador,36.0,Sugar,235,Maroon 5,0ab49580-c84f-44d4-875f-d83760ea2cfe
3286,66,El Salvador,37.0,Wonderwall,259,Oasis,ecf9f3a3-35e9-4c58-acaa-e707fba45060
3287,66,El Salvador,38.0,Don't Speak,304,No Doubt,fbd2a255-1d57-4d31-ac11-65b671c19958
3288,66,El Salvador,39.0,Hotline Bling,0,Drake,b49b81cc-d5b7-4bdd-aadb-385df8de69a6
3289,66,El Salvador,40.0,Feel Good Inc.,221,Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596
3290,66,El Salvador,41.0,Chandelier,216,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
3291,66,El Salvador,42.0,Shape of You,0,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
3292,66,El Salvador,43.0,1979,263,The Smashing Pumpkins,ba0d6274-db14-4ef5-b28d-657ebde1a396
3293,66,El Salvador,44.0,Lean On (feat. MØ & DJ Snake),0,Major Lazer,75be165a-ad83-4d12-bd28-f589a15c479f
3294,66,El Salvador,45.0,Viva la Vida,241,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
3295,66,El Salvador,46.0,Rolling in the Deep,229,Adele,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493
3296,66,El Salvador,47.0,Clint Eastwood,339,Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596
3297,66,El Salvador,48.0,Killing in the Name,315,Rage Against the Machine,3798b104-01cb-484c-a3b0-56adc6399b80
3298,66,El Salvador,49.0,Take on Me,227,a-ha,7364dea6-ca9a-48e3-be01-b44ad0d19897
3299,66,El Salvador,50.0,Stressed Out,0,Twenty One Pilots,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67
3300,67,Equatorial Guinea,1.0,A Fond Farewell,237,Elliott Smith,03ad1736-b7c9-412a-b442-82536d63a5c4
3301,67,Equatorial Guinea,2.0,Get On The Road,285,Tired Pony,768d9d72-53f6-4ea3-b66f-5a9a9328d1be
3302,67,Equatorial Guinea,3.0,This Old Love,183,Lior,815d6a24-ab6e-49dc-83a1-27c8075f21a9
3303,67,Equatorial Guinea,4.0,Dead American Writers,160,Tired Pony,768d9d72-53f6-4ea3-b66f-5a9a9328d1be
3304,67,Equatorial Guinea,5.0,Wounded Head,178,William Fitzsimmons,4f13e8cb-11aa-4b1a-8bb5-0ad1437dbdee
3305,67,Equatorial Guinea,6.0,Daniel,230,Lior,815d6a24-ab6e-49dc-83a1-27c8075f21a9
3306,67,Equatorial Guinea,7.0,Summer Begs,293,Sarah Jaffe,cccf4591-da54-4f3b-8522-5664bb1b2a42
3307,67,Equatorial Guinea,8.0,Gypsy Girl,189,Lior,815d6a24-ab6e-49dc-83a1-27c8075f21a9
3308,67,Equatorial Guinea,9.0,Superficial,231,Lior,815d6a24-ab6e-49dc-83a1-27c8075f21a9
3309,67,Equatorial Guinea,,,,,
3310,67,Equatorial Guinea,,,,,
3311,67,Equatorial Guinea,,,,,
3312,67,Equatorial Guinea,,,,,
3313,67,Equatorial Guinea,,,,,
3314,67,Equatorial Guinea,,,,,
3315,67,Equatorial Guinea,,,,,
3316,67,Equatorial Guinea,,,,,
3317,67,Equatorial Guinea,,,,,
3318,67,Equatorial Guinea,,,,,
3319,67,Equatorial Guinea,,,,,
3320,67,Equatorial Guinea,,,,,
3321,67,Equatorial Guinea,,,,,
3322,67,Equatorial Guinea,,,,,
3323,67,Equatorial Guinea,,,,,
3324,67,Equatorial Guinea,,,,,
3325,67,Equatorial Guinea,,,,,
3326,67,Equatorial Guinea,,,,,
3327,67,Equatorial Guinea,,,,,
3328,67,Equatorial Guinea,,,,,
3329,67,Equatorial Guinea,,,,,
3330,67,Equatorial Guinea,,,,,
3331,67,Equatorial Guinea,,,,,
3332,67,Equatorial Guinea,,,,,
3333,67,Equatorial Guinea,,,,,
3334,67,Equatorial Guinea,,,,,
3335,67,Equatorial Guinea,,,,,
3336,67,Equatorial Guinea,,,,,
3337,67,Equatorial Guinea,,,,,
3338,67,Equatorial Guinea,,,,,
3339,67,Equatorial Guinea,,,,,
3340,67,Equatorial Guinea,,,,,
3341,67,Equatorial Guinea,,,,,
3342,67,Equatorial Guinea,,,,,
3343,67,Equatorial Guinea,,,,,
3344,67,Equatorial Guinea,,,,,
3345,67,Equatorial Guinea,,,,,
3346,67,Equatorial Guinea,,,,,
3347,67,Equatorial Guinea,,,,,
3348,67,Equatorial Guinea,,,,,
3349,67,Equatorial Guinea,,,,,
3350,68,Eritrea,,,,,
3351,68,Eritrea,,,,,
3352,68,Eritrea,,,,,
3353,68,Eritrea,,,,,
3354,68,Eritrea,,,,,
3355,68,Eritrea,,,,,
3356,68,Eritrea,,,,,
3357,68,Eritrea,,,,,
3358,68,Eritrea,,,,,
3359,68,Eritrea,,,,,
3360,68,Eritrea,,,,,
3361,68,Eritrea,,,,,
3362,68,Eritrea,,,,,
3363,68,Eritrea,,,,,
3364,68,Eritrea,,,,,
3365,68,Eritrea,,,,,
3366,68,Eritrea,,,,,
3367,68,Eritrea,,,,,
3368,68,Eritrea,,,,,
3369,68,Eritrea,,,,,
3370,68,Eritrea,,,,,
3371,68,Eritrea,,,,,
3372,68,Eritrea,,,,,
3373,68,Eritrea,,,,,
3374,68,Eritrea,,,,,
3375,68,Eritrea,,,,,
3376,68,Eritrea,,,,,
3377,68,Eritrea,,,,,
3378,68,Eritrea,,,,,
3379,68,Eritrea,,,,,
3380,68,Eritrea,,,,,
3381,68,Eritrea,,,,,
3382,68,Eritrea,,,,,
3383,68,Eritrea,,,,,
3384,68,Eritrea,,,,,
3385,68,Eritrea,,,,,
3386,68,Eritrea,,,,,
3387,68,Eritrea,,,,,
3388,68,Eritrea,,,,,
3389,68,Eritrea,,,,,
3390,68,Eritrea,,,,,
3391,68,Eritrea,,,,,
3392,68,Eritrea,,,,,
3393,68,Eritrea,,,,,
3394,68,Eritrea,,,,,
3395,68,Eritrea,,,,,
3396,68,Eritrea,,,,,
3397,68,Eritrea,,,,,
3398,68,Eritrea,,,,,
3399,68,Eritrea,,,,,
3400,69,Estonia,1.0,Do I Wanna Know?,272,Arctic Monkeys,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a
3401,69,Estonia,2.0,Smells Like Teen Spirit,301,Nirvana,9282c8b4-ca0b-4c6b-b7e3-4f7762dfc4d6
3402,69,Estonia,3.0,The Less I Know the Better,0,Tame Impala,63aa26c3-d59b-4da4-84ac-716b54f1ef4d
3403,69,Estonia,4.0,Seven Nation Army,449,The White Stripes,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5
3404,69,Estonia,5.0,Come as You Are,208,Nirvana,9282c8b4-ca0b-4c6b-b7e3-4f7762dfc4d6
3405,69,Estonia,6.0,Intro,127,The xx,c5c2ea1c-4bde-4f4d-bd0b-47b200bf99d6
3406,69,Estonia,7.0,Take on Me,227,a-ha,7364dea6-ca9a-48e3-be01-b44ad0d19897
3407,69,Estonia,8.0,Under the Bridge,265,Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30
3408,69,Estonia,9.0,Can't Feel My Face,0,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
3409,69,Estonia,10.0,Stressed Out,0,Twenty One Pilots,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67
3410,69,Estonia,11.0,Hello,0,Adele,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493
3411,69,Estonia,12.0,Mr. Brightside,224,The Killers,95e1ead9-4d31-4808-a7ac-32c3614c116b
3412,69,Estonia,13.0,Africa,236,Toto,aab5c954-cabe-432e-899e-1c4f99757327
3413,69,Estonia,14.0,Sex on Fire,222,Kings of Leon,6ffb8ea9-2370-44d8-b678-e9237bbd347b
3414,69,Estonia,15.0,Take Me Out,256,Franz Ferdinand,aa7a2827-f74b-473c-bd79-03d065835cf7
3415,69,Estonia,16.0,Wonderwall,259,Oasis,ecf9f3a3-35e9-4c58-acaa-e707fba45060
3416,69,Estonia,17.0,Midnight City,244,M83,6d7b7cd4-254b-4c25-83f6-dd20f98ceacd
3417,69,Estonia,18.0,Chop Suey!,208,System of a Down,cc0b7089-c08d-4c10-b6b0-873582c17fd6
3418,69,Estonia,19.0,Californication,322,Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30
3419,69,Estonia,20.0,Take Me to Church,0,Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d
3420,69,Estonia,21.0,Creep,239,Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711
3421,69,Estonia,22.0,Pumped Up Kicks,236,Foster the People,e0e1a584-dd0a-4bd1-88d1-c4c62895039d
3422,69,Estonia,23.0,Teardrop,279,Massive Attack,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8
3423,69,Estonia,24.0,Let It Happen,0,Tame Impala,63aa26c3-d59b-4da4-84ac-716b54f1ef4d
3424,69,Estonia,25.0,Good Man Down,272,Ewert and the Two Dragons,58513fb9-39ac-4248-a6da-d597e35dcda4
3425,69,Estonia,26.0,Sweet Child o' Mine,356,Guns N' Roses,eeb1195b-f213-4ce1-b28c-8565211f8e43
3426,69,Estonia,27.0,Where Is My Mind?,0,Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433
3427,69,Estonia,28.0,In the End,216,Linkin Park,f59c5520-5f46-4d2c-b2c4-822eabf53419
3428,69,Estonia,29.0,Feel Good Inc.,221,Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596
3429,69,Estonia,30.0,Cheap Thrills,0,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
3430,69,Estonia,31.0,R U Mine?,200,Arctic Monkeys,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a
3431,69,Estonia,32.0,Enter Sandman,326,Metallica,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab
3432,69,Estonia,33.0,Don't Stop Believin',250,Journey,abd506e1-6f2b-4d6f-b937-92c267f6f88b
3433,69,Estonia,34.0,Shape of You,0,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
3434,69,Estonia,35.0,Nothing Else Matters,357,Metallica,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab
3435,69,Estonia,36.0,Lean On (feat. MØ & DJ Snake),0,Major Lazer,75be165a-ad83-4d12-bd28-f589a15c479f
3436,69,Estonia,37.0,Love Will Tear Us Apart,0,Joy Division,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd
3437,69,Estonia,38.0,The Hills,0,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
3438,69,Estonia,39.0,Bitter Sweet Symphony,275,The Verve,d4d17620-fd97-4574-92a8-a2cb7e72ce42
3439,69,Estonia,40.0,Riptide,0,Vance Joy,df36f6db-5987-46ed-9d02-0cf36ed4e060
3440,69,Estonia,41.0,Feel It Still,0,Portugal. The Man,3599a39e-4e10-4cb5-90d4-c8a015ebc73b
3441,69,Estonia,42.0,Everlong,323,Foo Fighters,67f66c07-6e61-4026-ade5-7e782fad3a5d
3442,69,Estonia,43.0,The Pretender,267,Foo Fighters,67f66c07-6e61-4026-ade5-7e782fad3a5d
3443,69,Estonia,44.0,Black Hole Sun,0,Soundgarden,153c9281-268f-4cf3-8938-f5a4593e5df4
3444,69,Estonia,45.0,Numb,191,Linkin Park,f59c5520-5f46-4d2c-b2c4-822eabf53419
3445,69,Estonia,46.0,Home,302,Edward Sharpe & The Magnetic Zeros,4a069029-4f64-4946-b650-01aeb0b55d9d
3446,69,Estonia,47.0,Radioactive,187,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
3447,69,Estonia,48.0,Kids,288,MGMT,c485632c-b784-4ee9-8ea1-c5fb365681fc
3448,69,Estonia,49.0,Hotline Bling,0,Drake,b49b81cc-d5b7-4bdd-aadb-385df8de69a6
3449,69,Estonia,50.0,Breezeblocks,227,alt-J,fc7bbf00-fbaa-4736-986b-b3ac0266ca9b
3450,70,Ethiopia,1.0,Fast Car,298,Tracy Chapman,1129817c-488a-4096-80c1-77fc1b107c93
3451,70,Ethiopia,2.0,Losing My Religion,301,R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58
3452,70,Ethiopia,3.0,Heartbeats,0,José González,cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8
3453,70,Ethiopia,4.0,Glory Box,299,Portishead,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11
3454,70,Ethiopia,5.0,Killing Me Softly with His Song,295,Fugees,ea321799-9b1d-4e74-a074-a5facf597d82
3455,70,Ethiopia,6.0,Where Is My Mind?,0,Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433
3456,70,Ethiopia,7.0,Teardrop,279,Massive Attack,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8
3457,70,Ethiopia,8.0,Sweet Child o' Mine,356,Guns N' Roses,eeb1195b-f213-4ce1-b28c-8565211f8e43
3458,70,Ethiopia,9.0,Enter Sandman,326,Metallica,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab
3459,70,Ethiopia,10.0,Take Me to Church,0,Hozier,b4691384-50c3-4afd-9988-51d3ec5db65d
3460,70,Ethiopia,11.0,High and Dry,256,Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711
3461,70,Ethiopia,12.0,Can't Feel My Face,0,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
3462,70,Ethiopia,13.0,Another One Bites the Dust,214,Queen,420ca290-76c5-41af-999e-564d7c71f1a7
3463,70,Ethiopia,14.0,Linger,297,The Cranberries,c98d40fd-f6cf-4b26-883e-eaa515ee2851
3464,70,Ethiopia,15.0,Around the World,226,Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56
3465,70,Ethiopia,16.0,I Want You Back,180,The Jackson 5,e5257dc5-1edd-4fca-b7e6-1158e00522c8
3466,70,Ethiopia,17.0,In the Waiting Line,269,Zero 7,c23b637b-97c6-41eb-8ef6-6c724efc80a8
3467,70,Ethiopia,18.0,Everybody Hurts,317,R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58
3468,70,Ethiopia,19.0,Untitled,238,Interpol,c44ff8d1-8c81-45c8-abd6-5feefb07b764
3469,70,Ethiopia,20.0,A Horse With No Name,252,America,34cf95c7-4be9-4efd-a48a-c2ea4a0bb114
3470,70,Ethiopia,21.0,Crosses,162,José González,cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8
3471,70,Ethiopia,22.0,Careless Whisper,304,George Michael,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c
3472,70,Ethiopia,23.0,What Is Love,270,Haddaway,6508cf1d-4da2-4d71-81ec-0e072338991f
3473,70,Ethiopia,24.0,Man on the Moon,312,R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58
3474,70,Ethiopia,25.0,When We Were Young,0,Adele,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493
3475,70,Ethiopia,26.0,Nothing Compares 2 U,280,Sinéad O'Connor,c78a77fa-507c-4c07-947a-0355029453bd
3476,70,Ethiopia,27.0,Da Funk,395,Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56
3477,70,Ethiopia,28.0,Hypnotize,230,The Notorious B.I.G.,d5d97b2b-b83b-4976-814a-056d9076c8c3
3478,70,Ethiopia,29.0,Hands Away,185,Interpol,c44ff8d1-8c81-45c8-abd6-5feefb07b764
3479,70,Ethiopia,30.0,Shiny Happy People,230,R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58
3480,70,Ethiopia,31.0,It's the End of the World as We Know It (And I Feel Fine),306,R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58
3481,70,Ethiopia,32.0,Electric Relaxation,225,A Tribe Called Quest,9689aa5a-4471-4fb4-9721-07cecda0fa9f
3482,70,Ethiopia,33.0,White Christmas,183,Bing Crosby,2437980f-513a-44fc-80f1-b90d9d7fcf8f
3483,70,Ethiopia,34.0,Waterfall,274,The Stone Roses,b5fa29f1-6c22-4321-a488-b5f363b06b06
3484,70,Ethiopia,35.0,Don't Go Breaking My Heart,0,Elton John,b83bc61f-8451-4a5d-8b8e-7e9ed295e822
3485,70,Ethiopia,36.0,Dreadlock Holiday,302,10cc,f37c537b-3557-4031-bfd6-ab63ced32854
3486,70,Ethiopia,37.0,Lovestain,137,José González,cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8
3487,70,Ethiopia,38.0,Baby Can I Hold You,193,Tracy Chapman,1129817c-488a-4096-80c1-77fc1b107c93
3488,70,Ethiopia,39.0,Remain,226,José González,cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8
3489,70,Ethiopia,40.0,Sapphire,287,Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be
3490,70,Ethiopia,41.0,Raspberry Beret,212,Prince,cdc0fff7-54cf-4052-a283-319b648670fd
3491,70,Ethiopia,42.0,Looped,360,Kiasmos,3252542b-98a7-48ba-9861-7a612b16c227
3492,70,Ethiopia,43.0,Earned It (Fifty Shades of Grey),0,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
3493,70,Ethiopia,44.0,Fairytale of New York (feat. Kirsty MacColl),272,The Pogues,d41a6875-b626-4c0f-89a1-aecb643d29ff
3494,70,Ethiopia,45.0,Seesaw,0,Jamie xx,d1515727-4a93-4c0d-88cb-d7a9fce01879
3495,70,Ethiopia,46.0,Bambro Koyo Ganda,0,Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be
3496,70,Ethiopia,47.0,Flowers,0,The Deli,
3497,70,Ethiopia,48.0,7 Seconds (feat. Neneh Cherry),305,Youssou N'Dour,af081ea2-7a2c-4fbd-8200-92d62056b5f5
3498,70,Ethiopia,49.0,Think Differently - Instrumental,0,Wu-Tang Clan,
3499,70,Ethiopia,50.0,Sewin'Love - Instrumental,0,Large Professor,39ba13b9-5534-4c2a-9aac-27d72bcaf22e
3500,71,Falkland Islands (Malvinas),,,,,
3501,71,Falkland Islands (Malvinas),,,,,
3502,71,Falkland Islands (Malvinas),,,,,
3503,71,Falkland Islands (Malvinas),,,,,
3504,71,Falkland Islands (Malvinas),,,,,
3505,71,Falkland Islands (Malvinas),,,,,
3506,71,Falkland Islands (Malvinas),,,,,
3507,71,Falkland Islands (Malvinas),,,,,
3508,71,Falkland Islands (Malvinas),,,,,
3509,71,Falkland Islands (Malvinas),,,,,
3510,71,Falkland Islands (Malvinas),,,,,
3511,71,Falkland Islands (Malvinas),,,,,
3512,71,Falkland Islands (Malvinas),,,,,
3513,71,Falkland Islands (Malvinas),,,,,
3514,71,Falkland Islands (Malvinas),,,,,
3515,71,Falkland Islands (Malvinas),,,,,
3516,71,Falkland Islands (Malvinas),,,,,
3517,71,Falkland Islands (Malvinas),,,,,
3518,71,Falkland Islands (Malvinas),,,,,
3519,71,Falkland Islands (Malvinas),,,,,
3520,71,Falkland Islands (Malvinas),,,,,
3521,71,Falkland Islands (Malvinas),,,,,
3522,71,Falkland Islands (Malvinas),,,,,
3523,71,Falkland Islands (Malvinas),,,,,
3524,71,Falkland Islands (Malvinas),,,,,
3525,71,Falkland Islands (Malvinas),,,,,
3526,71,Falkland Islands (Malvinas),,,,,
3527,71,Falkland Islands (Malvinas),,,,,
3528,71,Falkland Islands (Malvinas),,,,,
3529,71,Falkland Islands (Malvinas),,,,,
3530,71,Falkland Islands (Malvinas),,,,,
3531,71,Falkland Islands (Malvinas),,,,,
3532,71,Falkland Islands (Malvinas),,,,,
3533,71,Falkland Islands (Malvinas),,,,,
3534,71,Falkland Islands (Malvinas),,,,,
3535,71,Falkland Islands (Malvinas),,,,,
3536,71,Falkland Islands (Malvinas),,,,,
3537,71,Falkland Islands (Malvinas),,,,,
3538,71,Falkland Islands (Malvinas),,,,,
3539,71,Falkland Islands (Malvinas),,,,,
3540,71,Falkland Islands (Malvinas),,,,,
3541,71,Falkland Islands (Malvinas),,,,,
3542,71,Falkland Islands (Malvinas),,,,,
3543,71,Falkland Islands (Malvinas),,,,,
3544,71,Falkland Islands (Malvinas),,,,,
3545,71,Falkland Islands (Malvinas),,,,,
3546,71,Falkland Islands (Malvinas),,,,,
3547,71,Falkland Islands (Malvinas),,,,,
3548,71,Falkland Islands (Malvinas),,,,,
3549,71,Falkland Islands (Malvinas),,,,,
3550,72,Faroe Islands,1.0,Africa,236,Toto,aab5c954-cabe-432e-899e-1c4f99757327
3551,72,Faroe Islands,2.0,(Don't Fear) The Reaper,287,Blue Öyster Cult,c7423e0c-ab3e-4ab4-be10-cdff5a9d3062
3552,72,Faroe Islands,3.0,Don't Stop Believin',250,Journey,abd506e1-6f2b-4d6f-b937-92c267f6f88b
3553,72,Faroe Islands,4.0,Can't Feel My Face,0,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
3554,72,Faroe Islands,5.0,It's the Most Wonderful Time of the Year,154,Andy Williams,81e23b53-ede9-4321-a210-d29e94cf1398
3555,72,Faroe Islands,6.0,Creep,239,Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711
3556,72,Faroe Islands,7.0,Feel Good Inc.,221,Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596
3557,72,Faroe Islands,8.0,Seven Nation Army,449,The White Stripes,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5
3558,72,Faroe Islands,9.0,Zombie,309,The Cranberries,c98d40fd-f6cf-4b26-883e-eaa515ee2851
3559,72,Faroe Islands,10.0,Back in Black,251,AC/DC,66c662b6-6e2f-4930-8610-912e24c63ed1
3560,72,Faroe Islands,11.0,Shape of You,0,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
3561,72,Faroe Islands,12.0,All I Want for Christmas Is You,0,Mariah Carey,494e8d09-f85b-4543-892f-a5096aed1cd4
3562,72,Faroe Islands,13.0,Du hast,0,Rammstein,b2d122f9-eadb-4930-a196-8f221eeb0c66
3563,72,Faroe Islands,14.0,Thunderstruck,294,AC/DC,66c662b6-6e2f-4930-8610-912e24c63ed1
3564,72,Faroe Islands,15.0,Everybody Wants to Rule the World,250,Tears for Fears,7c7f9c94-dee8-4903-892b-6cf44652e2de
3565,72,Faroe Islands,16.0,Ride,0,Twenty One Pilots,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67
3566,72,Faroe Islands,17.0,Summer of '69,273,Bryan Adams,4dbf5678-7a31-406a-abbe-232f8ac2cd63
3567,72,Faroe Islands,18.0,I Want It That Way,215,Backstreet Boys,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad
3568,72,Faroe Islands,19.0,The Boxer,0,Simon & Garfunkel,5d02f264-e225-41ff-83f7-d9b1f0b1874a
3569,72,Faroe Islands,20.0,"Can't Stop The Feeling! (Original Song From Dreamworks Animation's ""Trolls"")",0,Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738
3570,72,Faroe Islands,21.0,Believe,238,Cher,bfcc6d75-a6a5-4bc6-8282-47aec8531818
3571,72,Faroe Islands,22.0,Human,0,Rag'n'Bone Man,
3572,72,Faroe Islands,23.0,The Sound of Silence,0,Disturbed,dc75517c-d268-486d-bd5b-0eaff34eeef9
3573,72,Faroe Islands,24.0,Santa Tell Me,204,Ariana Grande,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387
3574,72,Faroe Islands,25.0,Footloose,226,Kenny Loggins,15042d2b-2d4c-4451-a96a-6f547642de13
3575,72,Faroe Islands,26.0,Salt,0,Eivør Pálsdóttir,cdcc26ed-818f-4c95-b177-b56ac1410f8f
3576,72,Faroe Islands,27.0,Nærveran,0,Marius Ziska,
3577,72,Faroe Islands,28.0,Mr. Brightside,224,The Killers,95e1ead9-4d31-4808-a7ac-32c3614c116b
3578,72,Faroe Islands,29.0,Viva la Vida,241,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
3579,72,Faroe Islands,30.0,In the End,216,Linkin Park,f59c5520-5f46-4d2c-b2c4-822eabf53419
3580,72,Faroe Islands,31.0,Fix You,294,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
3581,72,Faroe Islands,32.0,Stairway to Heaven,807,Led Zeppelin,d6e0e274-8e19-44ce-b5b2-52c12f8a674a
3582,72,Faroe Islands,33.0,Losing My Religion,301,R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58
3583,72,Faroe Islands,34.0,Take on Me,227,a-ha,7364dea6-ca9a-48e3-be01-b44ad0d19897
3584,72,Faroe Islands,35.0,bad guy,0,Billie Eilish,
3585,72,Faroe Islands,36.0,Paint It Black,226,The Rolling Stones,b071f9fa-14b0-4217-8e97-eb41da73f598
3586,72,Faroe Islands,37.0,Billie Jean,293,Michael Jackson,f27ec8db-af05-4f36-916e-3d57f91ecf5e
3587,72,Faroe Islands,38.0,The Sound of Silence,0,Simon & Garfunkel,5d02f264-e225-41ff-83f7-d9b1f0b1874a
3588,72,Faroe Islands,39.0,Livin' on a Prayer,249,Bon Jovi,5dcdb5eb-cb72-4e6e-9e63-b7bace604965
3589,72,Faroe Islands,40.0,Cheap Thrills,0,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
3590,72,Faroe Islands,41.0,Every Breath You Take,253,The Police,9e0e2b01-41db-4008-bd8b-988977d6019a
3591,72,Faroe Islands,42.0,More Than a Feeling,287,Boston,0d8b0d50-e4cf-4da4-965d-f24c58ec3268
3592,72,Faroe Islands,43.0,Bad Moon Rising,144,Creedence Clearwater Revival,44c48a1b-defd-4222-bee6-03f9ee9a7be9
3593,72,Faroe Islands,44.0,Budapest,202,George Ezra,2c5e2a98-d9ea-46b5-9618-d9bb4863a920
3594,72,Faroe Islands,45.0,One Dance,0,Drake,b49b81cc-d5b7-4bdd-aadb-385df8de69a6
3595,72,Faroe Islands,46.0,Don't You (Forget About Me),263,Simple Minds,f41490ce-fe39-435d-86c0-ab5ce098b423
3596,72,Faroe Islands,47.0,Tears in Heaven,271,Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294
3597,72,Faroe Islands,48.0,Doin' It Right (feat. Panda Bear),0,Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56
3598,72,Faroe Islands,49.0,Bohemian Rhapsody - Remastered 2011,0,Queen,420ca290-76c5-41af-999e-564d7c71f1a7
3599,72,Faroe Islands,50.0,Careless Whisper,304,George Michael,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c
3600,73,Fiji,1.0,Diamonds,354,Rihanna,db36a76f-4cdf-43ac-8cd0-5e48092d2bae
3601,73,Fiji,2.0,Locked Out of Heaven,235,Bruno Mars,afb680f2-b6eb-4cd7-a70b-a63b25c763d5
3602,73,Fiji,3.0,Burn the Witch,0,Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711
3603,73,Fiji,4.0,I Will Always Love You,274,Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228
3604,73,Fiji,5.0,Shower,206,Becky G,eb90c8b8-d733-4c14-a293-105c3d1ba9b3
3605,73,Fiji,6.0,Take Five,325,Dave Brubeck,de0222a6-e1c4-403d-8b01-3f66d505061b
3606,73,Fiji,7.0,Cheerleader,174,Omi,86587db1-a845-4e7c-ba3e-281f98fd3a54
3607,73,Fiji,8.0,One Moment in Time,285,Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228
3608,73,Fiji,9.0,Need You,0,Royal Headache,edc2d08b-6232-4d93-a127-3dacdc293738
3609,73,Fiji,10.0,Mr. Brightside,224,The Killers,95e1ead9-4d31-4808-a7ac-32c3614c116b
